O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT,C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT
5019104,60034,F,117894.20,1994-09-04,1-URGENT,Clerk#000000343,0,eposits wake blithely regular requests. quickly special asymptotes along,60034,Customer#000060034, XHRzdojlNAuRjTNRn7A1aL9OYJj56nud1sVss,14,24-991-831-7826,7230.69,AUTOMOBILE,"sts. final packages along the daringly bold ideas haggle blithely slyly careful requests. unusual, bold as"
5021377,60022,F,144276.20,1992-12-03,2-HIGH,Clerk#000000517,0,y around the multipliers. excuses haggle. ideas sleep blithe,60022,Customer#000060022,"I2XoZQLC,63R3zIG z6i3VMCS",0,10-513-498-1045,-759.74,FURNITURE, across the blithely ironic sentiments. thinly pending requests sleep quickly alongsid
5053762,60011,O,209629.57,1996-05-04,3-MEDIUM,Clerk#000000342,0, furiously bold excuses. blithely ,60011,Customer#000060011,"Y GqUG1QEdWr8 zkApzAXLkjOe,XMnJvV6,",8,18-421-991-6811,3422.48,BUILDING,se carefully even deposits. carefully pending requests cajole furiously p
5061090,60094,F,61271.16,1993-06-02,4-NOT SPECIFIED,Clerk#000000246,0,lar accounts according to,60094,Customer#000060094,MkoqzelPE 8kI,12,22-809-331-1348,-408.23,AUTOMOBILE,ges cajole slyly express dependencies. quickly special accounts are slyly against the furiously re
5063558,60025,O,131785.51,1995-09-23,5-LOW,Clerk#000000939,0, the quickly express ,60025,Customer#000060025,fHgT5BscCU4NDQzn,22,32-222-885-5210,7296.15,MACHINERY, pains cajole slyly permanently regular deposits. carefully ruthless packages sleep. even excuses nag slyly!
5066752,60019,F,105746.82,1992-11-26,5-LOW,Clerk#000000320,0,"tes serve express dolphins. even,",60019,Customer#000060019,kSI6njhnR ApXo031vtmCAaXo,1,11-624-666-9689,3444.77,MACHINERY,ncies. blithely silent gifts above the carefully 
5068097,60029,O,99234.75,1995-12-30,3-MEDIUM,Clerk#000000431,0,he fluffily regular pinto beans. caref,60029,Customer#000060029,"5xZC76MsijD,s0i137ZP, DHyiw7kSS1HZ35kos3",14,24-983-762-4152,9281.15,FURNITURE,"longside of the ironic, regular foxes. carefully special ideas across the q"
5070529,60086,F,105824.95,1994-04-18,2-HIGH,Clerk#000000381,0,ng to the slyly silent requests. ideas wake fluffily along the accounts.,60086,Customer#000060086,T9hSwghSUhcyhxNnuB30QBHHMZa8R,4,14-710-182-9914,5835.95,AUTOMOBILE, express pinto beans. carefully final instructions haggle stealthily above the final foxes. unusua
5083584,60007,F,51876.80,1992-04-24,2-HIGH,Clerk#000000972,0,"cial, ironic accounts cajole slyly. packages breach",60007,Customer#000060007,"sp6KJmx,TiSWbMPvhkQwFwTuhSi4a5OLNImpcGI",12,22-491-919-9470,6017.17,FURNITURE,bold packages. regular sheaves mold. blit
5084390,60019,F,81617.35,1993-05-10,3-MEDIUM,Clerk#000000784,0,"nstructions are slyly. regular, ironic excuses are carefully a",60019,Customer#000060019,kSI6njhnR ApXo031vtmCAaXo,1,11-624-666-9689,3444.77,MACHINERY,ncies. blithely silent gifts above the carefully 
5086919,60071,O,205454.92,1995-06-01,3-MEDIUM,Clerk#000000868,0,gular instructions. carefully bold pinto beans across the quickly iron,60071,Customer#000060071,5OpD50GLeQCOEfSwMIGK2Ex111bsESvygAzj,1,11-933-273-2627,7050.68,FURNITURE,"fily ironic accounts haggle blithely. regular, final requests engage "
5101639,60041,O,195288.71,1997-02-24,5-LOW,Clerk#000000867,0,o beans. regular foxe,60041,Customer#000060041,"7v,yuEy1eSGCIR",8,18-726-365-9334,1943.82,FURNITURE,elets haggle furiously after the regular depend
5106433,60007,O,94403.11,1997-07-28,3-MEDIUM,Clerk#000000270,0,"lar theodolites among the regular, stealthy instructions haggle furio",60007,Customer#000060007,"sp6KJmx,TiSWbMPvhkQwFwTuhSi4a5OLNImpcGI",12,22-491-919-9470,6017.17,FURNITURE,bold packages. regular sheaves mold. blit
5113478,60070,O,281114.45,1996-05-24,4-NOT SPECIFIED,Clerk#000000245,0,"he special, regular requests cajole carefully around the bold excuses; caref",60070,Customer#000060070,QzLuEO1eycweThJRdA4p3gl92,12,22-662-740-1529,-726.59,HOUSEHOLD,ependencies above the slyly ironic accounts use furiously regular packages. furiously pe
5121442,60058,O,43403.12,1995-10-26,2-HIGH,Clerk#000000444,0,ts haggle carefully. quickly ironic packages cajole blithely ir,60058,Customer#000060058,"X9NS,0Ddki",23,33-146-680-6559,6672.12,MACHINERY,ess requests. special requests wake blit
5124739,60076,O,278006.14,1998-04-08,1-URGENT,Clerk#000000773,0,ar packages. furiously even deposits integrate,60076,Customer#000060076,L8fTINc0fbWJ,20,30-402-978-3763,3040.10,MACHINERY,"kly final packages. unusual, even foxes after the even, regu"
5124899,60037,F,161954.16,1994-01-04,1-URGENT,Clerk#000000080,0,he final requests. carefully ironic somas wake stealthi,60037,Customer#000060037,CwMXJOZEIpfMBG Ou8i,4,14-558-867-3263,1032.42,MACHINERY," regular, slow asymptotes cajole carefully after the even packages. regular ex"
5136582,60002,F,113537.61,1992-02-24,3-MEDIUM,Clerk#000000453,0,ronic excuses use quickly. thinly quick escapades sleep above the sly,60002,Customer#000060002,ThGBMjDwKzkoOxhz,15,25-782-500-8435,742.46,BUILDING, beans. fluffily regular packages
5165318,60040,O,57177.71,1996-03-12,4-NOT SPECIFIED,Clerk#000000492,0,ideas detect furiously. express packages behind the iro,60040,Customer#000060040,7h5ewM0d9iNA,4,14-208-209-8223,3446.78,MACHINERY,"ronic platelets. unusual, final foxes"
5170368,60046,O,180123.28,1997-08-08,5-LOW,Clerk#000000341,0,"usual dinos detect after the bold, bold pinto",60046,Customer#000060046,VnzEPMAo8c9UxMI6,20,30-318-671-3782,1022.57,AUTOMOBILE, carefully unusual packages boost carefully across the furious
5171682,60070,O,160754.46,1997-05-01,1-URGENT,Clerk#000000522,0,are above the unusual foxes. carefully even packages are fur,60070,Customer#000060070,QzLuEO1eycweThJRdA4p3gl92,12,22-662-740-1529,-726.59,HOUSEHOLD,ependencies above the slyly ironic accounts use furiously regular packages. furiously pe
5177411,60002,F,120239.54,1993-07-16,4-NOT SPECIFIED,Clerk#000000350,0,ffily special requests are. silent deposits thrash carefully ironic reques,60002,Customer#000060002,ThGBMjDwKzkoOxhz,15,25-782-500-8435,742.46,BUILDING, beans. fluffily regular packages
5186049,60010,O,59615.04,1996-07-30,2-HIGH,Clerk#000000998,0,nusual requests boost slyly. furiously silent deposits according t,60010,Customer#000060010,c4vEEaV1tdqLdw2oVuXp BN,21,31-677-809-6961,3497.91,HOUSEHOLD,"fter the quickly silent requests. slyly special theodolites along the even, even requests boos"
5188774,60046,F,21703.21,1993-11-13,5-LOW,Clerk#000000337,0,e slyly special deposits. fluffily ,60046,Customer#000060046,VnzEPMAo8c9UxMI6,20,30-318-671-3782,1022.57,AUTOMOBILE, carefully unusual packages boost carefully across the furious
5201895,60016,O,322673.63,1997-10-15,2-HIGH,Clerk#000000372,0,ly special requests: carefully final courts haggle slyly among the quickly eve,60016,Customer#000060016,"i5JCEL8FRYSLvOs1Lkqn30a,1jherLDP",2,12-259-973-3236,4480.97,HOUSEHOLD,"ongside of the final, pending dolphins? final theodolites ha"
5212197,60038,F,230131.77,1993-11-11,4-NOT SPECIFIED,Clerk#000000796,0,cuses; blithely final ideas against the slyly final ,60038,Customer#000060038, FBvBksLyQsKovVujfq8XQ,7,17-472-497-4468,2771.18,HOUSEHOLD,"g ideas about the express, special asymptotes wake fluffily special, bold asymptotes. blithel"
5213735,60064,O,232927.99,1996-08-10,1-URGENT,Clerk#000000602,0, thrash. carefully regular re,60064,Customer#000060064,mAUZ1TMU3IZZlVrL1azR dfua8WLHay4QzMOrR5,9,19-918-643-8328,8026.04,AUTOMOBILE,pecial accounts among the fluffily even packages n
5221475,60010,F,151410.12,1992-03-10,5-LOW,Clerk#000000728,0,e carefully pending deposits. deposits eat,60010,Customer#000060010,c4vEEaV1tdqLdw2oVuXp BN,21,31-677-809-6961,3497.91,HOUSEHOLD,"fter the quickly silent requests. slyly special theodolites along the even, even requests boos"
5222914,60047,O,34742.08,1995-10-16,4-NOT SPECIFIED,Clerk#000000109,0,fully around the carefully even accounts. slyly even accounts e,60047,Customer#000060047,"FETxgdO1 Nn,HkjnlMNx3dvUrM4qMlf",2,12-721-745-5342,2264.76,HOUSEHOLD,nding accounts sleep furiously c
5223911,60094,F,172327.94,1994-06-17,1-URGENT,Clerk#000000112,0, to the accounts cajole about the slyl,60094,Customer#000060094,MkoqzelPE 8kI,12,22-809-331-1348,-408.23,AUTOMOBILE,ges cajole slyly express dependencies. quickly special accounts are slyly against the furiously re
5228359,60037,F,153821.76,1995-01-08,5-LOW,Clerk#000000183,0, platelets haggle furiously carefully even deposits. ,60037,Customer#000060037,CwMXJOZEIpfMBG Ou8i,4,14-558-867-3263,1032.42,MACHINERY," regular, slow asymptotes cajole carefully after the even packages. regular ex"
5241633,60004,F,47814.58,1994-02-02,3-MEDIUM,Clerk#000000891,0,n ideas. blithely special ideas are final accounts. slyly sil,60004,Customer#000060004,"NivCT2RVaavl,yUnKwBjDyMvB42WayXCnky",10,20-573-674-7999,7975.22,AUTOMOBILE, furiously above the ironic packages. slyly brave ideas boost. final platelets detect according to the ironi
5246533,60040,O,266347.91,1996-02-01,4-NOT SPECIFIED,Clerk#000000612,0,ld instructions run slyly even packages. fluffily final ideas c,60040,Customer#000060040,7h5ewM0d9iNA,4,14-208-209-8223,3446.78,MACHINERY,"ronic platelets. unusual, final foxes"
5259746,60047,F,168251.86,1994-07-16,1-URGENT,Clerk#000000581,0,riously silent excuse,60047,Customer#000060047,"FETxgdO1 Nn,HkjnlMNx3dvUrM4qMlf",2,12-721-745-5342,2264.76,HOUSEHOLD,nding accounts sleep furiously c
5263107,60043,O,78158.01,1996-08-26,5-LOW,Clerk#000000121,0,es wake according to the slyly regular pa,60043,Customer#000060043,6SLQTGRhNJBKEJl9aekego5iwHgy,0,10-115-238-4882,737.03,HOUSEHOLD,"sly final requests use furiously along the stealthily final excuses. express, even accounts"
5267587,60001,O,48510.57,1997-02-01,2-HIGH,Clerk#000000272,0,ironic ideas haggle fluffily inside,60001,Customer#000060001,9Ii4zQn9cX,14,24-678-784-9652,9957.56,HOUSEHOLD,l theodolites boost slyly at the platelets: permanently ironic packages wake slyly pend
5271008,60013,O,63490.63,1996-08-30,5-LOW,Clerk#000000325,0,s. carefully idle pinto b,60013,Customer#000060013,i3t71FC4ucTs8fIEfmPwJky,0,10-394-817-3861,-485.69,MACHINERY,ecial foxes are blithely fluffily even pinto beans. ironic accounts boost. blithely regular packages h
5271556,60053,O,277904.83,1998-06-25,4-NOT SPECIFIED,Clerk#000000781,0,leep along the furiou,60053,Customer#000060053,wb0gteUavl1MPAHwiM,0,10-684-354-3580,6515.51,FURNITURE,ly courts. fluffy packages wake furiously alongside of the always unusual dep
5275203,60029,F,173607.20,1995-01-06,1-URGENT,Clerk#000000926,0, daring pinto beans hinder fluffily. ironic accounts use blithely. blithely,60029,Customer#000060029,"5xZC76MsijD,s0i137ZP, DHyiw7kSS1HZ35kos3",14,24-983-762-4152,9281.15,FURNITURE,"longside of the ironic, regular foxes. carefully special ideas across the q"
5279527,60086,F,210219.89,1993-04-16,2-HIGH,Clerk#000000267,0,"final, regular ideas. final packa",60086,Customer#000060086,T9hSwghSUhcyhxNnuB30QBHHMZa8R,4,14-710-182-9914,5835.95,AUTOMOBILE, express pinto beans. carefully final instructions haggle stealthily above the final foxes. unusua
5281442,60079,O,185343.53,1997-12-31,4-NOT SPECIFIED,Clerk#000000318,0,ts before the quickly express accounts nag closely express requests. e,60079,Customer#000060079,dwwsJWhDr0fnRJnyhe6gtls,24,34-197-192-3607,3329.55,BUILDING,ly special somas poach carefully. furiously unusual dolphins unwind furiously furiously final deposits
5287520,60043,F,76130.17,1994-05-09,2-HIGH,Clerk#000000389,0, ironic foxes cajole permanently toward the furiously ironic depende,60043,Customer#000060043,6SLQTGRhNJBKEJl9aekego5iwHgy,0,10-115-238-4882,737.03,HOUSEHOLD,"sly final requests use furiously along the stealthily final excuses. express, even accounts"
5287681,60094,O,301119.03,1997-10-01,1-URGENT,Clerk#000000493,0,ptotes are slyly even accounts,60094,Customer#000060094,MkoqzelPE 8kI,12,22-809-331-1348,-408.23,AUTOMOBILE,ges cajole slyly express dependencies. quickly special accounts are slyly against the furiously re
5290433,60047,F,296886.00,1994-03-01,4-NOT SPECIFIED,Clerk#000000345,0,deas haggle blithely final deposits. furiously pending pinto bean,60047,Customer#000060047,"FETxgdO1 Nn,HkjnlMNx3dvUrM4qMlf",2,12-721-745-5342,2264.76,HOUSEHOLD,nding accounts sleep furiously c
5294435,60014,O,101867.93,1997-06-18,5-LOW,Clerk#000000849,0,ep about the even requests. even deposits wake about the ,60014,Customer#000060014,4PiiMY zaWY1W4hVpXEzdkRQrskLaq,16,26-322-873-9166,7932.15,FURNITURE,ic ideas along the bold packages u
5295200,60022,O,15729.48,1996-06-11,3-MEDIUM,Clerk#000000905,0,sts affix furiously above th,60022,Customer#000060022,"I2XoZQLC,63R3zIG z6i3VMCS",0,10-513-498-1045,-759.74,FURNITURE, across the blithely ironic sentiments. thinly pending requests sleep quickly alongsid
5297572,60014,O,177790.17,1997-08-26,1-URGENT,Clerk#000000920,0,ions are. bold packages cajole furiously. fu,60014,Customer#000060014,4PiiMY zaWY1W4hVpXEzdkRQrskLaq,16,26-322-873-9166,7932.15,FURNITURE,ic ideas along the bold packages u
5306695,60044,O,81153.40,1997-11-30,1-URGENT,Clerk#000000087,0,nts. pending packages wake requests. carefully final requests haggle slyly,60044,Customer#000060044,h0Pq22NKefS3TAEzNX pwRXnRMUbIbi4Gg,4,14-935-681-4749,-812.91,FURNITURE,ly alongside of the final requests. ironic pains across the deposits affix slyly agains
5308739,60029,F,255313.45,1992-06-05,2-HIGH,Clerk#000000276,0,"ach quickly blithe excuses. packages sleep quickly. unusual, express acco",60029,Customer#000060029,"5xZC76MsijD,s0i137ZP, DHyiw7kSS1HZ35kos3",14,24-983-762-4152,9281.15,FURNITURE,"longside of the ironic, regular foxes. carefully special ideas across the q"
5312193,60022,F,194827.32,1994-01-03,3-MEDIUM,Clerk#000000207,0,edly alongside of the fluffily ,60022,Customer#000060022,"I2XoZQLC,63R3zIG z6i3VMCS",0,10-513-498-1045,-759.74,FURNITURE, across the blithely ironic sentiments. thinly pending requests sleep quickly alongsid
5324935,60071,O,174078.31,1995-12-05,1-URGENT,Clerk#000000344,0,n excuses. quickly bold platele,60071,Customer#000060071,5OpD50GLeQCOEfSwMIGK2Ex111bsESvygAzj,1,11-933-273-2627,7050.68,FURNITURE,"fily ironic accounts haggle blithely. regular, final requests engage "
5325799,60010,O,212712.31,1998-02-28,4-NOT SPECIFIED,Clerk#000000718,0,ptotes. ruthlessly bold accounts are furiously carefully regula,60010,Customer#000060010,c4vEEaV1tdqLdw2oVuXp BN,21,31-677-809-6961,3497.91,HOUSEHOLD,"fter the quickly silent requests. slyly special theodolites along the even, even requests boos"
5331590,60097,O,228945.75,1995-09-04,5-LOW,Clerk#000000760,0, the carefully unusual realms. sometimes final accounts,60097,Customer#000060097,I55jg art2HQL8YEHwh8FgEx,21,31-526-630-1617,1626.61,FURNITURE,. even asymptotes sleep even dependencies. blithely pending depo
5332612,60043,O,234318.51,1996-02-07,4-NOT SPECIFIED,Clerk#000000223,0,alongside of the deposits are slyly around the ideas. quickly,60043,Customer#000060043,6SLQTGRhNJBKEJl9aekego5iwHgy,0,10-115-238-4882,737.03,HOUSEHOLD,"sly final requests use furiously along the stealthily final excuses. express, even accounts"
5351296,60076,O,76898.98,1998-01-30,4-NOT SPECIFIED,Clerk#000000939,0,to beans hang alongside of the slyly regular accounts. furiously even ,60076,Customer#000060076,L8fTINc0fbWJ,20,30-402-978-3763,3040.10,MACHINERY,"kly final packages. unusual, even foxes after the even, regu"
5354753,60007,F,206247.89,1994-11-09,3-MEDIUM,Clerk#000000697,0,ffily ironic deposits against the slyly special pac,60007,Customer#000060007,"sp6KJmx,TiSWbMPvhkQwFwTuhSi4a5OLNImpcGI",12,22-491-919-9470,6017.17,FURNITURE,bold packages. regular sheaves mold. blit
5375648,60041,O,151736.95,1998-01-19,5-LOW,Clerk#000000530,0,"s haggle special, even somas. carefully regular gifts nag. fluffi",60041,Customer#000060041,"7v,yuEy1eSGCIR",8,18-726-365-9334,1943.82,FURNITURE,elets haggle furiously after the regular depend
5377670,60031,F,286294.65,1995-02-20,1-URGENT,Clerk#000000042,0,s. carefully regular theodolites about,60031,Customer#000060031,RsGAZJyxQopaxWfk5,8,18-381-736-7702,6765.74,FURNITURE,cial deposits. ironic requests across the iro
5380421,60100,O,338341.54,1997-01-16,4-NOT SPECIFIED,Clerk#000000378,0,he carefully regular deposits. blithely special pains thrash abo,60100,Customer#000060100,9CZqojrnLk ZY,16,26-775-586-4254,-5.85,HOUSEHOLD,y doggedly ironic theodolites. caref
5381894,60008,O,156907.91,1996-03-17,3-MEDIUM,Clerk#000000082,0,onic pinto beans haggle slyly furiously e,60008,Customer#000060008,3VteHZYOfbgQioA96tUeL0R7i,2,12-693-562-7122,5621.44,AUTOMOBILE,"nal courts. carefully regular Tiresias lose quickly unusual packages. regular, bold i"
5384135,60038,O,90146.12,1995-06-15,1-URGENT,Clerk#000000157,0,ven deposits. regular platelets sleep. sly,60038,Customer#000060038, FBvBksLyQsKovVujfq8XQ,7,17-472-497-4468,2771.18,HOUSEHOLD,"g ideas about the express, special asymptotes wake fluffily special, bold asymptotes. blithel"
5389794,60055,F,86815.00,1993-07-19,5-LOW,Clerk#000000868,0, accounts. ironic i,60055,Customer#000060055,XkEd61ySvE933LKafILNEH SkdC36eftDuo4Yji,10,20-477-978-6479,3725.35,MACHINERY,ctions print slyly furiously regular asymptotes. quickly special theodolites
5397572,60053,F,54484.30,1992-09-26,1-URGENT,Clerk#000000100,0,"ronic notornis cajole toward the even, ",60053,Customer#000060053,wb0gteUavl1MPAHwiM,0,10-684-354-3580,6515.51,FURNITURE,ly courts. fluffy packages wake furiously alongside of the always unusual dep
5397861,60071,F,181268.93,1994-06-28,5-LOW,Clerk#000000734,0,osits. evenly even ideas haggle carefull,60071,Customer#000060071,5OpD50GLeQCOEfSwMIGK2Ex111bsESvygAzj,1,11-933-273-2627,7050.68,FURNITURE,"fily ironic accounts haggle blithely. regular, final requests engage "
4202214,60034,F,33273.79,1993-04-22,4-NOT SPECIFIED,Clerk#000000871,0, ironic dependencies. ironic ,60034,Customer#000060034, XHRzdojlNAuRjTNRn7A1aL9OYJj56nud1sVss,14,24-991-831-7826,7230.69,AUTOMOBILE,"sts. final packages along the daringly bold ideas haggle blithely slyly careful requests. unusual, bold as"
4204995,60040,O,74907.27,1997-11-15,5-LOW,Clerk#000000519,0," along the regular, slo",60040,Customer#000060040,7h5ewM0d9iNA,4,14-208-209-8223,3446.78,MACHINERY,"ronic platelets. unusual, final foxes"
4219584,60052,O,59345.55,1995-07-01,5-LOW,Clerk#000000772,0,eep quickly against the slyly ironic ,60052,Customer#000060052,"jygrlXgrjEIaVsH14eKreo,ldCsK",16,26-331-160-8399,4515.17,HOUSEHOLD,"pecial deposits sleep. bold, special accounts haggle ironically slyly even packages. blithely pending packages are"
4222820,60091,O,55967.79,1997-08-28,3-MEDIUM,Clerk#000000874,0,nding asymptotes sleep slyly express foxes. foxes ar,60091,Customer#000060091,"RKrW9,uKOmAqJVIt5",22,32-987-142-9547,9919.95,BUILDING,ake fluffily ironic dolphins. f
